CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL256835	435217	CHEMBL256835	435217		SID103905255	368.4	3.66	73.06	0	COc1nccc(n1)c2c(ncn2C3CCC(O)CC3)c4ccc(F)cc4	9532380	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2004438	1325729	CHEMBL2004438	1325729		SID103904371	423.39	3.7	92.93	0	Nc1c(ccc2nccnc12)c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3	9532383	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2006785	1328076	CHEMBL2006785	1328076		SID103904745	361.25	5.46	81.13	1	Cc1ccc(cc1)C(=O)Nc2c(C#N)sc3ccc(Cl)c(Cl)c23	9532387	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL234085	394823	CHEMBL234085	394823		SID103905419	312.37	1.51	88.91	0	CC1CCN(CC1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N	9532394	Ki	=	3.98	nM	8.4	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980407	1301698	CHEMBL1980407	1301698		SID103904462	436.51	3.57	93.02	0	NC(COc1cncc(c1)c2ccc3NC(=O)C(=Cc4ccc[nH]4)c3c2)Cc5ccccc5	9519936	Ki	=	63.1	nM	7.2	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1998432	1319723	CHEMBL1998432	1319723		SID103904217	342.83	2.75	92.51	0	NC1CCCC(C1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34	9524244	Ki	=	1258.93	nM	5.9	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1870106	1210677	CHEMBL1870106	1210677		SID103905669	342.36	-.81	141.97	0	CCn1c(nc2cncc(C(=O)N3CCC(N)C3)c12)c4nonc4N	9524249	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL371206	329015	CHEMBL371206	329015		SID103904294	403.5	4.23	121.17	0	Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1	9524251	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL482538	520092	CHEMBL482538	520092		SID103904198	194.23	2.69	28.68	0	c1ccc(cc1)c2ccnc3[nH]ccc23	9524255	Ki	=	19952.62	nM	4.7	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1979516	1300807	CHEMBL1979516	1300807		SID103904336	449.5	3.31	137.38	0	CCNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(F)c4)cc3	9532480	Ki	=	1584.89	nM	5.8	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL514499	475734	CHEMBL514499	475734	GW843682X	SID103905429	477.46	4.68	116.83	0	COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC	9532484	Ki	=	1258.93	nM	5.9	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2007064	1328355	CHEMBL2007064	1328355		SID103905113	310.35	2.87	82.19	0	Cc1[nH]c(C=C2C(=O)Nc3ccccc23)c(C)c1CCC(=O)O	9532402	Ki	=	199.53	nM	6.7	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL226403	378650	CHEMBL226403	378650		SID103905260	340.38	3	70.67	0	O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4	9532417	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2006299	1327590	CHEMBL2006299	1327590		SID103904582	318.37	2.97	51.22	0	COc1cccc(CNC(=O)c2ccc(cc2)c3ccncc3)c1	9528282	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1081312	616450	CHEMBL1081312	616450		SID103904782	319.36	2.58	98.3	0	Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5[nH]ccc5c4	9528285	Ki	=	1000	nM	6	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2007592	1328883	CHEMBL2007592	1328883		SID103904978	322.38	4.04	88.05	0	O=C1Nc2sc3CCCCc3c2c4nc(nn14)c5ccccc5	9528291	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1992937	1314228	CHEMBL1992937	1314228		SID103905536	269.26	3.21	99.42	0	Cc1ccc(Nc2nc3ccc(cc3[nH]2)[N+](=O)[O-])nc1	9532434	Ki	>	1995.26	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973720	1295011	CHEMBL1973720	1295011		SID103904200	342.83	2.88	92.51	0	NC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34	9528370	Ki	=	794.33	nM	6.1	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990288	1311579	CHEMBL1990288	1311579		SID103904410	399.42	4.78	68.25	0	CC(Nc1nccc(n1)c2c(nc3occn23)c4ccc(F)cc4)c5ccccc5	9528375	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986143	1307434	CHEMBL1986143	1307434		SID103904578	332.4	2.54	62.22	0	OCCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3	9528386	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2007559	1328850	CHEMBL2007559	1328850		SID103905005	409.43	4.85	107.18	0	CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3sccc3n2)cc1	9528388	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1983573	1304864	CHEMBL1983573	1304864		SID103905200	236.27	2.9	56.21	0	Nc1nnc2cccc(c3ccc(C=C)cc3)n12	9528396	Ki	=	63095.73	nM	4.2	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1977041	1298332	CHEMBL1977041	1298332		SID103904316	416.43	2.57	123.64	0	COC(=O)c1c(C)n2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccccc4)cc3	9520031	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1998159	1319450	CHEMBL1998159	1319450		SID103905453	427.42	3.43	89.71	0	Cc1n[nH]c2cnc(cc12)c3cncc(OCC(N)Cc4cccc(c4)C(F)(F)F)c3	9520037	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1978099	1299390	CHEMBL1978099	1299390		SID103904603	460.48	2.65	156.71	0	CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(c3)S(=O)(=O)N)ncc2F)cc1	9520030	Ki	=	19.95	nM	7.7	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996780	1318071	CHEMBL1996780	1318071		SID103905358	400.43	3.94	79.73	0	CCOC(=O)C1=CN(c2ccc(O)cc2C)c3cc(ccc3C1=O)c4ccncc4	9532454	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL223367	370955	CHEMBL223367	370955		SID103905150	431.87	3.33	129.38	0	OCCCc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N	9524210	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1964902	1286193	CHEMBL1964902	1286193		SID103904843	471.5	5.05	110.52	1	CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(n1)c4cccc(OCC(=O)O)c4	9528297	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1983715	1305006	CHEMBL1983715	1305006		SID103904404	437.56	3.18	114.52	0	CCNc1nc(C)c(s1)c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)C)n2	9528303	Ki	=	31.62	nM	7.5	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1971017	1292308	CHEMBL1971017	1292308		SID103905042	272.3	2.56	84.22	0	NC(=O)c1cc2c(cncc2s1)c3cccc(F)c3	9528305	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL183844	307797	CHEMBL183844	307797		SID103904360	371.43	3.98	70.22	0	Cc1cccc(NC(=O)Nc2ccc(cc2C)c3cccc4C(=O)NCc34)c1	9528311	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL10	250	CHEMBL10	250	SB-203580	SID103904989	377.43	3.88	77.85	0	C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	9528316	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970879	1292170	CHEMBL1970879	1292170		SID103905316	621.73	3.92	136.43	1	COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4nn(C5CCC(CC5)N6CCN(CC6)C(=O)C)c7ncnc(N)c47	9528323	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL235157	399818	CHEMBL235157	399818		SID103905635	334.37	2.61	96.28	0	COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC	9528413	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL189963	319858	CHEMBL189963	319858	PALBOCICLIB	SID103905660	447.53	2.8	103.35	0	CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O	9528419	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1978371	1299662	CHEMBL1978371	1299662		SID103905503	411.88	5.94	57.93	1	Clc1ccc(cc1)C2CC(=C(C#N)C(=O)C2C(=O)c3ccccc3)c4ccccc4	9528422	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986263	1307554	CHEMBL1986263	1307554		SID103904649	342.42	3.32	92.65	0	CCN1C(=O)SC(=C1C)c2ccnc(Nc3cccc(OC)c3)n2	9519957	Ki	=	79.43	nM	7.1	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL526133	510240	CHEMBL526133	510240		SID103904527	288.3	2.84	70.14	0	O=C1NC(=CC(=N1)c2ccc3[nH]ncc3c2)c4ccccc4	9528342	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL223257	370922	CHEMBL223257	370922		SID103905153	463.87	2.09	158.85	0	OCC(O)COc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N	9528355	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL223360	371147	CHEMBL223360	371147	LINIFANIB	SID103904340	375.4	4.17	95.83	0	Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cccc4[nH]nc(N)c34)c1	9519974	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1985367	1306658	CHEMBL1985367	1306658		SID103905158	276.34	3.92	50.7	0	Cc1ccnc(Nc2cc(C)nc(n2)c3ccccc3)c1	9519987	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL507936	448213	CHEMBL507936	448213		SID103904369	369.42	3.25	92.93	0	Cc1cccc(NC(=O)Nc2ccc(cc2)c3ccc4nccnc4c3N)c1	9519993	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
